utterance_id,session,dialog_id,speaker,dialog_type,emotion_raw,emotion_full,valence,arousal,dominance,transcript,text_length,wav_path,audio_duration,audio_sr,has_audio,has_text,start_time,end_time,annotation_duration,emotion_4cls,emotion_6cls
Ses05M_impro01_F012,Session5,Ses05M_impro01,F,improvised,neu,Neutral,2.5,3.0,3.0,Yeah.  I know it's gonna take a minute.  But you-- so you might as well get started now.,18,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F012.wav,3.6,16000,True,True,80.15,83.75,3.5999999999999943,Neutral,Neutral
Ses05M_impro01_F013,Session5,Ses05M_impro01,F,improvised,fru,Frustrated,1.5,3.5,3.5,"I can't take this one, sir. this is the wrong form.",11,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F013.wav,3.4,16000,True,True,85.83,89.23,3.4000000000000057,,Frustrated
Ses05M_impro01_F014,Session5,Ses05M_impro01,F,improvised,fru,Frustrated,1.5,2.5,3.0,"Sir, please don't waste my time.",6,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F014.wav,2.6299375,16000,True,True,94.4,97.03,2.6299999999999955,,Frustrated
Ses05M_impro01_F015,Session5,Ses05M_impro01,F,improvised,fru,Frustrated,2.5,3.0,3.5,There is nothing I can do about it.  You need to take this other form and fill it out and go stand in the other line.,26,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F015.wav,5.73,16000,True,True,97.6,103.33,5.730000000000004,,Frustrated
Ses05M_impro01_F016,Session5,Ses05M_impro01,F,improvised,fru,Frustrated,2.0,2.5,3.0,"They're different forms, we process them all different-",8,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F016.wav,3.61,16000,True,True,106.97,110.58,3.6099999999999994,,Frustrated
Ses05M_impro01_F017,Session5,Ses05M_impro01,F,improvised,fru,Frustrated,2.5,3.0,3.5,I -- there's no way I'd make an exception.,9,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F017.wav,2.7699375,16000,True,True,114.54,117.31,2.769999999999996,,Frustrated
Ses05M_impro01_F018,Session5,Ses05M_impro01,F,improvised,fru,Frustrated,2.0,3.5,3.5,"Sir, don't patronize me.  I can't make an exception.  I don't- I don't have the power to do that.  It's a different form.",23,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F018.wav,6.3499375,16000,True,True,117.61,123.96,6.349999999999994,,Frustrated
Ses05M_impro01_F019,Session5,Ses05M_impro01,F,improvised,fru,Frustrated,2.5,3.5,3.0,They're processed differently.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F019.wav,2.87,16000,True,True,124.0,126.87,2.8700000000000045,,Frustrated
Ses05M_impro01_F020,Session5,Ses05M_impro01,F,improvised,fru,Frustrated,1.5,3.5,4.0,"Sir, you're gonna have to go stand in the other line.",11,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F020.wav,3.1099375,16000,True,True,127.49,130.6,3.1099999999999994,,Frustrated
Ses05M_impro01_F021,Session5,Ses05M_impro01,F,improvised,ang,Angry,1.5,4.0,4.5,I'm gonna- I'm gonna bring security over and have them escort you out.,13,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F021.wav,4.49,16000,True,True,132.82,137.31,4.490000000000009,Angry,Angry
Ses05M_impro01_F022,Session5,Ses05M_impro01,F,improvised,fru,Frustrated,2.0,3.5,4.0,But you filled out the wrong form and you're in the wrong line and you're wasting both of our times.,20,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F022.wav,4.8399375,16000,True,True,142.93,147.77,4.840000000000003,,Frustrated
Ses05M_impro01_F023,Session5,Ses05M_impro01,F,improvised,ang,Angry,2.0,3.5,4.5,"Well, that's unfortunate, sir.  You're gonna have to go stand in the other line now.",15,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F023.wav,4.3199375,16000,True,True,148.43,152.75,4.319999999999993,Angry,Angry
Ses05M_impro01_M000,Session5,Ses05M_impro01,M,improvised,xxx,No Agreement,4.0,3.5,3.5,"Yes, I'm um- just getting my I.D.  I need a new I.D.",12,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M000.wav,4.5699375,16000,True,True,5.19,9.76,4.569999999999999,,
Ses05M_impro01_M001,Session5,Ses05M_impro01,M,improvised,xxx,No Agreement,2.5,3.5,3.0,What do you mean?  I filled out my forms and I rushed to get my I.D.,16,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M001.wav,4.36,16000,True,True,18.87,23.23,4.359999999999999,,
Ses05M_impro01_M002,Session5,Ses05M_impro01,M,improvised,xxx,No Agreement,2.5,3.0,2.5,The wrong form?,3,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M002.wav,1.5099375,16000,True,True,25.46,26.97,1.509999999999998,,
Ses05M_impro01_M003,Session5,Ses05M_impro01,M,improvised,xxx,No Agreement,2.5,3.5,3.5,What's wrong about this form?  It says new I.D. on it.,11,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M003.wav,3.7099375,16000,True,True,27.51,31.22,3.7099999999999973,,
Ses05M_impro01_M004,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,2.0,3.5,4.0,What's the difference?  What's the difference between that form and this form?,12,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M004.wav,3.5199375,16000,True,True,36.66,40.18,3.520000000000003,,Frustrated
Ses05M_impro01_M005,Session5,Ses05M_impro01,M,improvised,ang,Angry,2.0,4.0,4.0,"I'm not getting a -- well, you wait in this line and not get an attitude.",16,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M005.wav,3.61,16000,True,True,42.01,45.62,3.6099999999999994,Angry,Angry
Ses05M_impro01_M006,Session5,Ses05M_impro01,M,improvised,xxx,No Agreement,2.0,2.5,3.0,yeah.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M006.wav,1.0099375,16000,True,True,51.95,52.96,1.009999999999998,,
Ses05M_impro01_M007,Session5,Ses05M_impro01,M,improvised,xxx,No Agreement,2.0,3.0,3.0,right.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M007.wav,1.0599375,16000,True,True,53.01,54.07,1.0600000000000023,,
Ses05M_impro01_M008,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,2.0,4.0,4.0,"Well then, when I showed them my I.D. before and I said I had to get a new I.D, why didn't they tell me to fill out the right form?",30,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M008.wav,5.8399375,16000,True,True,55.5,61.34,5.840000000000003,,Frustrated
Ses05M_impro01_M009,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,3.0,4.0,4.0,"Well, it was this girl standing right next to you.  Can we ask her why she didn't let me fill out the right form?",24,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M009.wav,5.28,16000,True,True,62.93,68.21,5.279999999999994,,Frustrated
Ses05M_impro01_M010,Session5,Ses05M_impro01,M,improvised,xxx,No Agreement,1.5,3.5,4.5,This is ridiculous.  I've been here for forty five minutes. Just standing in this one line. I took fifteen minutes to fill out that form.,25,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M010.wav,7.8299375,16000,True,True,70.03,77.86,7.829999999999998,,
Ses05M_impro01_M011,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,2.0,3.5,4.0,Do you know how long it's gonna take me to start all over and fill out the new form?,19,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M011.wav,3.1099375,16000,True,True,77.87,80.98,3.1099999999999994,,Frustrated
Ses05M_impro01_M012,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,2.0,3.5,3.5,Might as well get started now? but Just take this one.,11,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M012.wav,2.8,16000,True,True,83.52,86.32,2.799999999999997,,Frustrated
Ses05M_impro01_M013,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,3.0,4.5,4.5,Why can't we just -- you know what?  How about if we just pretend that I'm getting a -- renewing my California I.D. and we just don't tell anybody -- That I'm getting a new one from a different state?,40,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M013.wav,11.3199375,16000,True,True,87.41,98.73,11.320000000000007,,Frustrated
Ses05M_impro01_M014,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,2.0,4.5,4.0,"Come on!  You know -- you can't just take -- make a little exception to the rule?  I know that you guys make exceptions.  I see -- you know, if I was-if I was your friend and you knew me, or something like that, you'd probably make a little exception for me wouldn't you?",54,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M014.wav,11.6399375,16000,True,True,102.67,114.31,11.64,,Frustrated
Ses05M_impro01_M015,Session5,Ses05M_impro01,M,improvised,ang,Angry,2.0,4.0,3.5,"Wouldn't you? Oh, come on.  you just tell me.  You would make an exception for me.",16,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M015.wav,4.7099375,16000,True,True,114.32,119.03,4.710000000000008,Angry,Angry
Ses05M_impro01_M016,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,2.0,3.5,4.0,Shh...I know you've got the power to do that.,9,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M016.wav,2.7099375,16000,True,True,122.37,125.08,2.7099999999999937,,Frustrated
Ses05M_impro01_M017,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,1.5,3.0,3.5,That's crap- You're crap.  I don't buy it.,8,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M017.wav,2.86,16000,True,True,125.09,127.95,2.8599999999999994,,Frustrated
Ses05M_impro01_M018,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,1.5,4.5,4.5,I'm not leaving this line until I get my new I.D.  That's as simple as it is.  I'm not leaving this line until I get my new I.D.,28,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M018.wav,5.67,16000,True,True,129.64,135.31,5.670000000000016,,Frustrated
Ses05M_impro01_M019,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,2.5,4.5,4.5,"Well, then you're just gonna look stupid because I'm just waiting for an I.D. and you're gonna make security take me out because I want my I.D.",27,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M019.wav,6.55,16000,True,True,136.69,143.24,6.550000000000011,,Frustrated
Ses05M_impro01_M020,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,1.5,3.5,4.0,That's just dumb.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M020.wav,1.72,16000,True,True,143.25,144.97,1.7199999999999989,,Frustrated
Ses05M_impro01_M021,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,1.5,4.5,4.5,I filled out the wrong form because they made me fill out the wrong form!,15,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M021.wav,3.0199375,16000,True,True,145.77,148.79,3.019999999999982,,Frustrated
Ses05M_impro01_M022,Session5,Ses05M_impro01,M,improvised,fru,Frustrated,1.5,3.5,4.0,"This is crap.  You know, I don't even know why I'm in this state.  Screw California.  I'm out of here.",20,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M022.wav,8.0099375,16000,True,True,152.31,160.32,8.009999999999991,,Frustrated
Ses05M_impro02_F000,Session5,Ses05M_impro02,F,improvised,xxx,No Agreement,2.3333,1.6667,1.6667,What is it?,3,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F000.wav,2.2665625,16000,True,True,3.0334,5.3,2.2666,,
Ses05M_impro02_F001,Session5,Ses05M_impro02,F,improvised,sur,Surprised,2.0,2.6667,2.0,What?,1,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F001.wav,1.8,16000,True,True,16.31,18.11,1.8000000000000007,,
Ses05M_impro02_F002,Session5,Ses05M_impro02,F,improvised,fea,Fearful,2.0,3.3333,3.0,"What?  No, you can't!",4,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F002.wav,1.9399375,16000,True,True,22.25,24.19,1.9400000000000013,,
Ses05M_impro02_F003,Session5,Ses05M_impro02,F,improvised,fea,Fearful,1.6667,3.0,3.0,You didn't- Did you tell them you have two young children at home?,13,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F003.wav,3.9499375,16000,True,True,24.96,28.91,3.9499999999999993,,
Ses05M_impro02_F004,Session5,Ses05M_impro02,F,improvised,xxx,No Agreement,2.0,3.3333,3.0,And they didn't care?,4,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F004.wav,2.62,16000,True,True,33.17,35.79,2.6199999999999974,,
Ses05M_impro02_F005,Session5,Ses05M_impro02,F,improvised,xxx,No Agreement,2.0,3.3333,2.6667,They can't do that to you.,6,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F005.wav,2.33,16000,True,True,40.07,42.4,2.3299999999999983,,
Ses05M_impro02_F006,Session5,Ses05M_impro02,F,improvised,fru,Frustrated,2.0,3.6667,3.6667,"No, we have- There's got to be something you can do.  You can't go.",14,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F006.wav,4.1599375,16000,True,True,45.35,49.51,4.159999999999997,,Frustrated
Ses05M_impro02_F007,Session5,Ses05M_impro02,F,improvised,xxx,No Agreement,2.0,2.6667,2.0,How long do you have to go for?,8,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F007.wav,2.5699375,16000,True,True,55.57,58.14,2.5700000000000003,,
Ses05M_impro02_F008,Session5,Ses05M_impro02,F,improvised,sur,Surprised,1.3333,3.3333,1.6667,What?,1,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F008.wav,0.99,16000,True,True,59.82,60.81,0.990000000000002,,
Ses05M_impro02_F009,Session5,Ses05M_impro02,F,improvised,fru,Frustrated,1.6667,3.6667,3.3333,There's got to be something we can do.  You can't just go.,12,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F009.wav,4.31,16000,True,True,79.28,83.59,4.310000000000002,,Frustrated
Ses05M_impro02_F010,Session5,Ses05M_impro02,F,improvised,fru,Frustrated,2.0,3.0,2.6667,Why don't we do that- Can we- Can we just leave the country?,13,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F010.wav,3.8399375,16000,True,True,90.67,94.51,3.8400000000000034,,Frustrated
Ses05M_impro02_F011,Session5,Ses05M_impro02,F,improvised,xxx,No Agreement,2.0,3.3333,2.3333,I don't know.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F011.wav,1.4199375,16000,True,True,94.75,96.17,1.4200000000000017,,
Ses05M_impro02_F012,Session5,Ses05M_impro02,F,improvised,neu,Neutral,2.6667,2.6667,2.0,What would be the worst that would happen if they found you somewhere else?,14,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F012.wav,3.2599375,16000,True,True,99.92,103.18,3.260000000000005,Neutral,Neutral
Ses05M_impro02_F013,Session5,Ses05M_impro02,F,improvised,sad,Sad,1.6667,3.0,2.6667,"Well, they're so young.",4,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F013.wav,2.3,16000,True,True,109.72,112.02,2.299999999999997,Sad,Sad
Ses05M_impro02_F014,Session5,Ses05M_impro02,F,improvised,xxx,No Agreement,2.0,3.3333,2.3333,Where are you gonna be stationed?  What are you gonna be doing?,12,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F014.wav,4.3899375,16000,True,True,118.5,122.89,4.390000000000001,,
Ses05M_impro02_F015,Session5,Ses05M_impro02,F,improvised,fea,Fearful,2.3333,3.0,2.6667,"Are you gonna be like in tanks running around?  What- I mean, what does that mean?",16,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F015.wav,5.0299375,16000,True,True,127.24,132.27,5.030000000000015,,
Ses05M_impro02_F016,Session5,Ses05M_impro02,F,improvised,fea,Fearful,1.3333,2.6667,1.6667,"Oh, my God.",3,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F016.wav,2.0799375,16000,True,True,138.59,140.67,2.079999999999984,,
Ses05M_impro02_F017,Session5,Ses05M_impro02,F,improvised,fea,Fearful,1.0,3.3333,2.3333,But so many people have died.,6,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F017.wav,2.6,16000,True,True,152.39,154.99,2.6000000000000227,,
Ses05M_impro02_F018,Session5,Ses05M_impro02,F,improvised,xxx,No Agreement,1.0,3.6667,2.0,"I know.  I know.  I know I know. You're good You're good at what you do, but there's just so much chance involved.",23,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F018.wav,6.4699375,16000,True,True,158.97,165.44,6.469999999999999,,
Ses05M_impro02_F019,Session5,Ses05M_impro02,F,improvised,fea,Fearful,1.3333,3.0,2.6667,"I mean, I-I know that you're a good soldier, but not everybody else is. and what if",17,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F019.wav,5.2,16000,True,True,165.47,170.67,5.199999999999989,,
Ses05M_impro02_F020,Session5,Ses05M_impro02,F,improvised,sad,Sad,1.0,3.6667,2.0,It's just so much.,4,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F020.wav,2.86,16000,True,True,182.48,185.34,2.8600000000000136,Sad,Sad
Ses05M_impro02_F021,Session5,Ses05M_impro02,F,improvised,sad,Sad,2.0,3.0,3.0,[GARBAGE] You have to write me everyday.,7,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F021.wav,4.31,16000,True,True,185.54,189.85,4.310000000000002,Sad,Sad
Ses05M_impro02_F022,Session5,Ses05M_impro02,F,improvised,xxx,No Agreement,2.6667,2.6667,2.0,"Can I send you, like videos and stuff? What about when they start walking.",14,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F022.wav,4.28,16000,True,True,198.85,203.13,4.280000000000001,,
Ses05M_impro02_F023,Session5,Ses05M_impro02,F,improvised,sad,Sad,1.6667,3.3333,1.3333,okay.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F023.wav,1.2599375,16000,True,True,211.62,212.88,1.259999999999991,Sad,Sad
Ses05M_impro02_F024,Session5,Ses05M_impro02,F,improvised,sad,Sad,1.3333,3.0,1.3333,[GARBAGE],1,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F024.wav,1.4199375,16000,True,True,214.77,216.19,1.4199999999999875,Sad,Sad
Ses05M_impro02_M000,Session5,Ses05M_impro02,M,improvised,sad,Sad,2.0,2.0,2.6667,"Sweetheart, I've got to tell you something.  I just got a call.  I'm going to Iraq.",16,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M000.wav,9.4699375,16000,True,True,6.92,16.39,9.47,Sad,Sad
Ses05M_impro02_M001,Session5,Ses05M_impro02,M,improvised,sad,Sad,2.3333,3.0,2.3333,"I know it's really crappy timing, but I don't have a choice.",12,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M001.wav,5.6999375,16000,True,True,17.87,23.57,5.699999999999999,Sad,Sad
Ses05M_impro02_M002,Session5,Ses05M_impro02,M,improvised,xxx,No Agreement,2.0,2.3333,2.0,I know. I have to go-,6,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M002.wav,2.8299375,16000,True,True,23.85,26.68,2.8299999999999983,,
Ses05M_impro02_M003,Session5,Ses05M_impro02,M,improvised,xxx,No Agreement,1.6667,3.0,3.0,"You think they'd listen to me?  No.  Of course, I told them that.",13,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M003.wav,4.72,16000,True,True,28.39,33.11,4.719999999999999,,
Ses05M_impro02_M004,Session5,Ses05M_impro02,M,improvised,xxx,No Agreement,2.0,2.6667,2.0,No.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M004.wav,2.1899375,16000,True,True,35.25,37.44,2.1899999999999977,,
Ses05M_impro02_M005,Session5,Ses05M_impro02,M,improvised,xxx,No Agreement,2.0,3.6667,1.6667,I don't know what to do.  I'm - Sorry,9,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M005.wav,2.2405,16000,True,True,39.1795,41.42,2.2405000000000044,,
Ses05M_impro02_M006,Session5,Ses05M_impro02,M,improvised,xxx,No Agreement,2.0,3.0,2.0,I know.,2,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M006.wav,1.2599375,16000,True,True,41.43,42.69,1.259999999999998,,
Ses05M_impro02_M007,Session5,Ses05M_impro02,M,improvised,sad,Sad,2.0,3.6667,2.3333,"I don't have a choice.  I have to go.  If I don't go, they'll come and take me.",18,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M007.wav,4.87,16000,True,True,42.91,47.78,4.8700000000000045,Sad,Sad
Ses05M_impro02_M008,Session5,Ses05M_impro02,M,improvised,fru,Frustrated,1.6667,3.6667,3.0,I've tried everything.  I've called everyone I know.  I've tried everything. No one can do anything for me or they won't do anything for me.,25,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M008.wav,8.4199375,16000,True,True,48.59,57.01,8.419999999999995,,Frustrated
Ses05M_impro02_M009,Session5,Ses05M_impro02,M,improvised,xxx,No Agreement,1.6667,3.0,2.3333,At least a year.,4,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M009.wav,2.1899375,16000,True,True,58.04,60.23,2.1899999999999977,,
Ses05M_impro02_M010,Session5,Ses05M_impro02,M,improvised,sad,Sad,1.6667,2.3333,1.6667,I know.,2,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M010.wav,2.09,16000,True,True,60.3,62.39,2.0900000000000034,Sad,Sad
Ses05M_impro02_M011,Session5,Ses05M_impro02,M,improvised,sad,Sad,2.0,3.0,2.0,I don't want to -- the kids.  You've got to take care of them.  You've got- you've got to-,19,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M011.wav,8.0199375,16000,True,True,62.7,70.72,8.019999999999996,Sad,Sad
Ses05M_impro02_M012,Session5,Ses05M_impro02,M,improvised,sad,Sad,1.3333,4.0,3.0,"tell them about me and show them pictures of me and everything like that, because they are not going to see me for such a long time.  And it's such an important time and I just don't want to miss it.",41,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M012.wav,8.67,16000,True,True,70.75,79.42,8.670000000000002,Sad,Sad
Ses05M_impro02_M013,Session5,Ses05M_impro02,M,improvised,sad,Sad,1.6667,3.6667,2.3333,I don't have -- I know.  What are we gonna- What are we- just run away?  What can I do?  Where can we go?,24,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M013.wav,8.87,16000,True,True,83.83,92.7,8.870000000000005,Sad,Sad
Ses05M_impro02_M014,Session5,Ses05M_impro02,M,improvised,xxx,No Agreement,1.6667,3.6667,3.6667,Where are we gonna go?,5,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M014.wav,1.34,16000,True,True,93.02,94.36,1.3400000000000034,,
Ses05M_impro02_M015,Session5,Ses05M_impro02,M,improvised,xxx,No Agreement,2.0,3.0,2.6667,Where are we gonna go?,5,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M015.wav,1.4699375,16000,True,True,94.37,95.84,1.4699999999999989,,
Ses05M_impro02_M016,Session5,Ses05M_impro02,M,improvised,xxx,No Agreement,2.3333,3.0,2.6667,They'll find me anyway.  You know they will.,8,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M016.wav,4.06325,16000,True,True,96.2767,100.34,4.063299999999998,,
Ses05M_impro02_M017,Session5,Ses05M_impro02,M,improvised,fru,Frustrated,2.0,3.6667,3.0,"They'd put me in jail and then how long- when will I get to see the kids?  What, ten years?  I don't know.",23,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M017.wav,7.5899375,16000,True,True,102.24,109.83,7.590000000000003,,Frustrated
Ses05M_impro02_M018,Session5,Ses05M_impro02,M,improvised,sad,Sad,2.0,3.3333,2.3333,I know.  But I'll-I'll send the pictures all the time and I'll write them emails and you can read them the emails that I send them.,26,/data/Brian/Dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M018.wav,8.3,16000,True,True,111.65,119.95,8.299999999999997,Sad,Sad
